"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation"
"13",13,10,"FMR1",NA,253,"Mut","Oxt","F","G10","3b","7b","3b","G10bStart.3.","G10bPre.7.","G10bPost.3.","10-FMR1-253","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPre.7.RegReady/stats-volumes/concat_of_G10bPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPre.7.RegReady/stats-volumes/concat_of_G10bPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.91433669051118,0.28563511750019,0.0897556456538621,2.3505111891845,1.13037832459988,0.260843012421912,11.11316214593,0.187268142411737,0.34494565111901,0.209291974513454,0.106928933551638,2.06808330355246,8.60841598859047,1.85573700651335,16.7720841816353,0.56882484840044,1.29738344100104,2.07927269938626,3.33134167002618,0.345024083961443,0.0641519508252611,0.796038203966174,0.0561465871033663,0.0452782777699505,0.636384265235072,0.131799424303896,0.0817830560582579,0.0358449453492226,0.624931027239122,0.0115567933497311,4.51926781826573,2.25540724217183,0.0749756224604387,0.616469534489578,0.0656806573052995,0.251452252034666,0.586156432276236,0.637054673635018,0.123016070823472,0.0594505143388141,0.594876980765447,0.244222054603127,6.1267668301156,3.18377554893178,0.872616858682522,5.48059071443554,0.80287692362366,0.380544444804345,0.897731215687252,3.97794335321918,0.186633225683334,0.0424099952024094,0.523527917748565,0.190893795134172,0.13189660933844,0.225954430973455,4.34850124981168,0.0140737236356354,0.199907741232446,3.73862391839281,0.212215160763397,0.0313479077497906
"14",14,10,"FMR1",NA,253,"Mut","Oxt","F","G10","3b","7b","3b","G10bStart.3.","G10bPre.7.","G10bPost.3.","10-FMR1-253","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPost.3.RegReady/stats-volumes/concat_of_G10bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-FMR1-253_processed/G10bPost.3.RegReady/stats-volumes/concat_of_G10bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-FMR1-253-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,3.04320702444876,0.290901942496342,0.0943756017139089,2.39789104663664,1.15550346718745,0.270153061984274,11.0510849613585,0.199754930676887,0.337169317129374,0.226484943909401,0.109423730095057,1.97733456547715,8.39462986784469,1.75096472769473,16.5119588058685,0.567168295205527,1.29477631880663,2.11331203626005,3.27504608355457,0.345114305048101,0.0637159873072057,0.81250072756125,0.0537345953723534,0.0448788406819268,0.645176426269925,0.132298176889881,0.0849970128806598,0.0360228327349983,0.647560631562947,0.0123941709209631,4.58699962230872,2.30419109456913,0.0802190505864771,0.639138265621754,0.0626722859396424,0.262357677605158,0.574319038555529,0.658034001437587,0.119567846875472,0.0615625497953469,0.596945677194674,0.239338191450535,6.22405792474173,3.27657643651693,0.876988037320844,5.47381076569073,0.841642661448497,0.382950078608116,0.897185191457275,4.02430586138872,0.175957958286214,0.0431228039931296,0.500324635525935,0.193482906007724,0.138356470027861,0.232596402470448,4.33406905134501,0.0143588512778453,0.198952721163119,3.79466708974727,0.221051041872121,0.0306633735918245
"15",15,10,"SH3",NA,270,"Wt","Oxt","S","G10","5a","1b","1b","G10aStart.5.","G10bPre.1.","G10bPost.1.","10-SH3-270","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10aStart.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10aStart.5.RegReady/stats-volumes/concat_of_G10aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10aStart.5.RegReady/stats-volumes/concat_of_G10aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.88095375962588,0.308813942857883,0.0980235822482255,2.15227934457574,1.15185635861153,0.278089496877901,9.61134881226422,0.184772563876053,0.330067269074715,0.221285324187852,0.122519542312899,2.11592890719857,8.98764331869157,1.85706011741052,16.9586104287985,0.584503212711633,1.25797989501045,2.06722689888816,3.40155042878173,0.334311300354633,0.060908164316051,0.820359492780143,0.0559110703849779,0.0485488456498647,0.704018833592324,0.149340861555321,0.100584916907098,0.037546679891708,0.685792961255693,0.0154637251561174,4.39496663599072,2.43256335344465,0.0711545414207816,0.623486878296831,0.0586963950484564,0.236424929258889,0.611199807694396,0.681705164790561,0.11994743879497,0.064924144497675,0.592111071297335,0.249512995243892,5.98882576651507,3.18805970421888,0.889240051699985,5.52947271750268,0.786831210190802,0.385128628884723,0.900993059076366,4.05138446944137,0.186460165248822,0.0411813164860289,0.512348696950755,0.187046246211708,0.153788363818953,0.216504817206599,4.72239411151397,0.0158612412688495,0.199382848211521,4.02570312233464,0.26925175123039,0.0301483003607897
"16",16,10,"SH3",NA,270,"Wt","Oxt","S","G10","5a","1b","1b","G10aStart.5.","G10bPre.1.","G10bPost.1.","10-SH3-270","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPre.1.RegReady/stats-volumes/concat_of_G10bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPre.1.RegReady/stats-volumes/concat_of_G10bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.93344353500082,0.312837874453745,0.0983054843906508,2.17202787475629,1.19090078406611,0.280330472816074,9.64203307115283,0.190187195634426,0.317026846002645,0.236039614557962,0.128384784719604,2.12460521314874,8.53469465126322,1.87060489919274,16.8137636138253,0.577664919641385,1.3144747096526,2.1189781650006,3.41803397215614,0.325326291447417,0.0603647868742076,0.830249804111392,0.0547367740711712,0.0473015675799506,0.732938958552659,0.148845290101842,0.0989729796334371,0.0354897304253394,0.69362758253585,0.0151695048751114,4.46158184479481,2.40869169088806,0.0731506728765263,0.649659932584369,0.0560838488743515,0.251700606684741,0.619645041408314,0.734715821147434,0.112299580079829,0.0640063522395876,0.584326558128122,0.254659993689912,6.07624851319176,3.20933522097866,0.884268016971175,5.64200910465295,0.80601250557597,0.391175353815239,0.920755323114411,3.95416188304545,0.180386736646201,0.0415306320948161,0.494525128709361,0.19290987297518,0.154521612408439,0.228498213364041,4.71756915289429,0.0160692130654497,0.198569026389116,3.99749427265251,0.276570591658303,0.029506730760319
"17",17,10,"SH3",NA,270,"Wt","Oxt","S","G10","5a","1b","1b","G10aStart.5.","G10bPre.1.","G10bPost.1.","10-SH3-270","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPost.1.RegReady/stats-volumes/concat_of_G10bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-270_processed/G10bPost.1.RegReady/stats-volumes/concat_of_G10bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-270-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.97267584356554,0.312774010381826,0.100099394726125,2.18673985344536,1.195393002553,0.280986016978342,9.45032086848832,0.190291128249997,0.323629580188329,0.226947885934208,0.124326321186641,2.06748201221894,8.78161630052715,1.69062408859408,16.6219747727574,0.610504948682317,1.26742361488656,2.04940829935568,3.35590293661572,0.345886056608183,0.0554853579334301,0.826188634590571,0.0533829039386931,0.0479121807043172,0.741242132432103,0.151080267424446,0.0997231236145289,0.0383665707076194,0.696366420500555,0.0151087109930858,4.54968623211393,2.4672066275248,0.080110665632535,0.644419837978719,0.0598942341388553,0.243648689944208,0.619106680556996,0.741425977321698,0.113847542064916,0.0650654566917724,0.618333147897652,0.250717008144355,6.03089898019298,3.24570156100877,0.9051341142424,5.71790906897156,0.806750500434249,0.396281804505658,0.917342436053175,4.06799269980421,0.188025235109207,0.0420387406109199,0.500747711535857,0.19151628073544,0.156709862778556,0.222795941121099,4.7185425144987,0.0161790964275823,0.200318143745287,4.03280070686246,0.277936943726337,0.0310523188420314
"18",18,10,"SH3",NA,271,"Wt","Pl","S","G10","6a","2b","6b","G10aStart.6.","G10bPre.2.","G10bPost.6.","10-SH3-271","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10aStart.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10aStart.6.RegReady/stats-volumes/concat_of_G10aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10aStart.6.RegReady/stats-volumes/concat_of_G10aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.97273177711058,0.309272082813644,0.0998671092648862,2.1458465898395,1.1666451394286,0.281380960266745,9.56689935701633,0.174897473033754,0.317947158514844,0.214688985435403,0.107211161802422,2.10004298346445,9.24017564926555,1.75796700455239,17.2641910511729,0.580771615461973,1.20927490955058,2.05647430238286,3.44143150519654,0.321951116484607,0.059811313437821,0.815718289224536,0.0519131095971349,0.0491634312518043,0.712899148435048,0.148299994474322,0.087520744298473,0.0381480653170232,0.669901650894975,0.0140303097814024,4.39676224983209,2.39639330358413,0.0693719578072181,0.652713702006591,0.0547041960143151,0.259531294209822,0.612925134008111,0.683832794510583,0.112598438739242,0.0634694494096522,0.578672991209964,0.247608057362762,5.73657059083331,3.18376810154484,0.909226471686943,5.45464906698674,0.843303316281817,0.387852531458868,0.864554414114357,3.92599396433056,0.176454089058673,0.0429462911068824,0.499308727468614,0.192537058604203,0.152751528648293,0.238353783602944,4.72512422107013,0.0150063257862863,0.184350290364518,4.07209843552983,0.259701140051043,0.0297920940056154
"19",19,10,"SH3",NA,271,"Wt","Pl","S","G10","6a","2b","6b","G10aStart.6.","G10bPre.2.","G10bPost.6.","10-SH3-271","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPre.2.RegReady/stats-volumes/concat_of_G10bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPre.2.RegReady/stats-volumes/concat_of_G10bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.96692304171767,0.315888355242777,0.102573960002359,2.17640647102842,1.17694036730241,0.291107131998293,9.7607370417274,0.187382576747046,0.319370441823538,0.221888138045041,0.106485161388901,2.22267509509628,8.71706266395114,1.86888096312764,16.7426966275758,0.585004443275049,1.26590805977734,2.0726658566212,3.4661593417806,0.326999024746474,0.0609163805523364,0.840518814844739,0.0534101870827863,0.0489161776190194,0.726168855573251,0.151530418958195,0.0903299142817615,0.0379777521209292,0.689591209190866,0.0140231934772218,4.49216269845793,2.41303053548843,0.0744901399796317,0.66672599864905,0.0571874349355842,0.257603786748013,0.649104022192874,0.712558415060695,0.110651964245027,0.0626444159412666,0.593772194747729,0.256770006267093,5.85169976299316,3.17691023279318,0.897395538752642,5.49485760636621,0.823693899468455,0.38970498212945,0.89000250948978,3.95718331107207,0.174201239065718,0.0420092966165377,0.49258269229388,0.201353967364693,0.154732448177533,0.232698478512395,4.76241925730389,0.0155440268340362,0.184465950930379,4.01084633996371,0.265701337957777,0.0281578425247396
"20",20,10,"SH3",NA,271,"Wt","Pl","S","G10","6a","2b","6b","G10aStart.6.","G10bPre.2.","G10bPost.6.","10-SH3-271","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPost.6.RegReady/stats-volumes/concat_of_G10bPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-271_processed/G10bPost.6.RegReady/stats-volumes/concat_of_G10bPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-271-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,3.03335594380407,0.3181936221419,0.104504130694249,2.17888644759027,1.21882007390338,0.293993076414245,9.54900610418445,0.184089348402813,0.317335013428443,0.226285738193144,0.111423830395684,2.09186310320012,8.76489742243829,1.69239792216354,16.6078932959632,0.60138707161012,1.230493302378,2.06663046192292,3.42747205149152,0.342364387422321,0.0641038661031299,0.846096925488936,0.0527667899238542,0.0488695562393791,0.74054330126554,0.153017545120344,0.0926730932850595,0.038296319044602,0.707150212152106,0.014063764761858,4.53756059960117,2.46728426095903,0.0744381836130672,0.68222998625623,0.0573843242495622,0.266409546103232,0.644155611335083,0.740071486848922,0.112655612467524,0.0638699249986554,0.59642762430339,0.251157150960702,5.93183580966913,3.27012438588499,0.912756622494676,5.59668059123601,0.844094862590482,0.402727440136845,0.893923174002014,3.99717151737003,0.174697725896338,0.0437339430878021,0.483415929958339,0.201621177117778,0.155906222808594,0.235691527738025,4.73279343201125,0.0155734462561395,0.192339572836305,3.999891284258,0.273001471013045,0.0295018308101094
"21",21,10,"SH3",NA,285,"Wt","Pl","S","G10","5b","3b","6a","G10bStart.5.","G10bPre.3.","G10aPost.6.","10-SH3-285","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10bPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10bPre.3.RegReady/stats-volumes/concat_of_G10bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10bPre.3.RegReady/stats-volumes/concat_of_G10bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.91913527219156,0.315444785790175,0.0952096208372374,2.1090431778239,1.15953815507906,0.283851688220653,9.33743167672053,0.186243026735827,0.329316724923341,0.215366329747017,0.102612156410114,2.07407692622275,9.4196910316728,1.80064945927785,16.8285182914848,0.581753842349048,1.21675296212048,2.07236989923888,3.42592984592582,0.326632006627162,0.065234125648145,0.819385162708976,0.055103883723789,0.0476903250249762,0.691677381259394,0.145872404187855,0.0835502990219165,0.035785663182739,0.668325274352446,0.0118316942626253,4.42179677235232,2.45358594222899,0.070276043878333,0.636372917741195,0.05869216857188,0.261213572793103,0.618883880491275,0.695923831436856,0.114582419792166,0.0673540248123488,0.583102073248305,0.243611771422201,5.92496065835759,3.21049276647262,0.877455874436097,5.56300972717019,0.792086051681127,0.391318844648467,0.880858995787629,4.07814030375392,0.184131414058706,0.0431402972077621,0.498737607186498,0.189561959035648,0.148324581190947,0.224627710816102,4.80149065970248,0.0167408018911731,0.201097239559894,4.04272342429674,0.251434827012548,0.0302477441930392
"22",22,10,"SH3",NA,285,"Wt","Pl","S","G10","5b","3b","6a","G10bStart.5.","G10bPre.3.","G10aPost.6.","10-SH3-285","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G10aPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10aPost.6.RegReady/stats-volumes/concat_of_G10aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/10-SH3-285_processed/G10aPost.6.RegReady/stats-volumes/concat_of_G10aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_10-SH3-285-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.93255576720368,0.314415303250053,0.0962312971820094,2.16778212283131,1.16170014331302,0.285418998972363,9.450223471732,0.199096251481358,0.327698265213595,0.230361962842347,0.101933107830627,2.07196085840543,9.14592017601277,1.76001062990548,16.6045440182266,0.580156914515645,1.26060228452938,2.10317566690266,3.42218246654701,0.336548243163066,0.0676780799963178,0.830618794160745,0.055005893094277,0.0493014128055988,0.706718279292697,0.153073400089761,0.0856708049341686,0.0349546973289779,0.690420445175127,0.0118666205965185,4.47396407048687,2.46087738068515,0.0756186854968557,0.646133860362095,0.0570871473262917,0.253278181696417,0.644275137158049,0.705405238768382,0.114444376114145,0.0657938886056931,0.593708738536873,0.250384071245173,6.16226476260411,3.30368852070788,0.886058440819971,5.31149581232954,0.80153170564759,0.392101271447042,0.903987747048489,4.06641173977446,0.183362729367645,0.0419986832963118,0.489194475557937,0.195587369009042,0.15167675609277,0.228632313899424,4.72471117553946,0.0159509492150649,0.205970528927898,4.0702008137764,0.256033011111002,0.0303440398114072
