"","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9"
"69",12,"FMR1","978",482,"Mut","Pl","F","G12","4a","4a","4a","G12aStart.4.","G12aPre.4.","G12aPost.4.","12-FMR1-482","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-482_processed/G12aPost.4.RegReady/stats-volumes/concat_of_G12aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-482-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-482_processed/G12aPost.4.RegReady/stats-volumes/concat_of_G12aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-482-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"70",12,"FMR1","97",504,"Wt","Pl","F","G12","5a","5a","5a","G12aStart.5.","G12aPre.5.","G12aPost.5.","12-FMR1-504","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aStart.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aStart.5.RegReady/stats-volumes/concat_of_G12aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aStart.5.RegReady/stats-volumes/concat_of_G12aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"71",12,"FMR1","97",504,"Wt","Pl","F","G12","5a","5a","5a","G12aStart.5.","G12aPre.5.","G12aPost.5.","12-FMR1-504","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPre.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aPre.5.RegReady/stats-volumes/concat_of_G12aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aPre.5.RegReady/stats-volumes/concat_of_G12aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"72",12,"FMR1","97",506,"Mut","Pl","F","G12","7a","7a","7a","G12aStart.7.","G12aPre.7.","G12aPost.7.","12-FMR1-506","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aStart.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aStart.7.RegReady/stats-volumes/concat_of_G12aStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aStart.7.RegReady/stats-volumes/concat_of_G12aStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"73",12,"FMR1","97",506,"Mut","Pl","F","G12","7a","7a","7a","G12aStart.7.","G12aPre.7.","G12aPost.7.","12-FMR1-506","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPre.7.RegReady/stats-volumes/concat_of_G12aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPre.7.RegReady/stats-volumes/concat_of_G12aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"74",12,"FMR1","97",506,"Mut","Pl","F","G12","7a","7a","7a","G12aStart.7.","G12aPre.7.","G12aPost.7.","12-FMR1-506","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPost.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPost.7.RegReady/stats-volumes/concat_of_G12aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPost.7.RegReady/stats-volumes/concat_of_G12aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"75",12,"FMR1","868",521,"Mut","Oxt","F","G12","2b","2b","2b","G12bStart.2.","G12bPre.2.","G12bPost.2.","12-FMR1-521","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bStart.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bStart.2.RegReady/stats-volumes/concat_of_G12bStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bStart.2.RegReady/stats-volumes/concat_of_G12bStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"76",12,"FMR1","868",521,"Mut","Oxt","F","G12","2b","2b","2b","G12bStart.2.","G12bPre.2.","G12bPost.2.","12-FMR1-521","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPre.2.RegReady/stats-volumes/concat_of_G12bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPre.2.RegReady/stats-volumes/concat_of_G12bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"77",12,"FMR1","868",521,"Mut","Oxt","F","G12","2b","2b","2b","G12bStart.2.","G12bPre.2.","G12bPost.2.","12-FMR1-521","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPost.2.RegReady/stats-volumes/concat_of_G12bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPost.2.RegReady/stats-volumes/concat_of_G12bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"78",12,"SH3","921",473,"Wt","Oxt","S","G12","4b","4b","4b","G12bStart.4.","G12bPre.4.","G12bPost.4.","12-SH3-473","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bStart.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bStart.4.RegReady/stats-volumes/concat_of_G12bStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bStart.4.RegReady/stats-volumes/concat_of_G12bStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"79",12,"SH3","921",473,"Wt","Oxt","S","G12","4b","4b","4b","G12bStart.4.","G12bPre.4.","G12bPost.4.","12-SH3-473","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPre.4.RegReady/stats-volumes/concat_of_G12bPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPre.4.RegReady/stats-volumes/concat_of_G12bPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"80",12,"SH3","921",473,"Wt","Oxt","S","G12","4b","4b","4b","G12bStart.4.","G12bPre.4.","G12bPost.4.","12-SH3-473","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPost.4.RegReady/stats-volumes/concat_of_G12bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPost.4.RegReady/stats-volumes/concat_of_G12bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"81",13,"SH3","220",548,"Mut","Pl","S","G13","1a","1a","1a","G13aStart.1.","G13aPre.1.","G13aPost.1.","13-SH3-548","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aStart.1.RegReady/stats-volumes/concat_of_G13aStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aStart.1.RegReady/stats-volumes/concat_of_G13aStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"82",13,"SH3","220",548,"Mut","Pl","S","G13","1a","1a","1a","G13aStart.1.","G13aPre.1.","G13aPost.1.","13-SH3-548","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPre.1.RegReady/stats-volumes/concat_of_G13aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPre.1.RegReady/stats-volumes/concat_of_G13aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"83",13,"SH3","220",548,"Mut","Pl","S","G13","1a","1a","1a","G13aStart.1.","G13aPre.1.","G13aPost.1.","13-SH3-548","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPost.1.RegReady/stats-volumes/concat_of_G13aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-548_processed/G13aPost.1.RegReady/stats-volumes/concat_of_G13aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-548-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"84",13,"SH3","220",549,"Mut","Pl","S","G13","2a","2a","2a","G13aStart.2.","G13aPre.2.","G13aPost.2.","13-SH3-549","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aStart.2.RegReady/stats-volumes/concat_of_G13aStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aStart.2.RegReady/stats-volumes/concat_of_G13aStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"85",13,"SH3","220",549,"Mut","Pl","S","G13","2a","2a","2a","G13aStart.2.","G13aPre.2.","G13aPost.2.","13-SH3-549","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPre.2.RegReady/stats-volumes/concat_of_G13aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPre.2.RegReady/stats-volumes/concat_of_G13aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"86",13,"SH3","220",549,"Mut","Pl","S","G13","2a","2a","2a","G13aStart.2.","G13aPre.2.","G13aPost.2.","13-SH3-549","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPost.2.RegReady/stats-volumes/concat_of_G13aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-549_processed/G13aPost.2.RegReady/stats-volumes/concat_of_G13aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-549-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"87",13,"SH3","142",556,"Mut","Oxt","S","G13","3a","3a","3a","G13aStart.3.","G13aPre.3.","G13aPost.3.","13-SH3-556","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aStart.3.RegReady/stats-volumes/concat_of_G13aStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aStart.3.RegReady/stats-volumes/concat_of_G13aStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"88",13,"SH3","142",556,"Mut","Oxt","S","G13","3a","3a","3a","G13aStart.3.","G13aPre.3.","G13aPost.3.","13-SH3-556","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPre.3.RegReady/stats-volumes/concat_of_G13aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPre.3.RegReady/stats-volumes/concat_of_G13aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"89",13,"SH3","142",556,"Mut","Oxt","S","G13","3a","3a","3a","G13aStart.3.","G13aPre.3.","G13aPost.3.","13-SH3-556","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPost.3.RegReady/stats-volumes/concat_of_G13aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-556_processed/G13aPost.3.RegReady/stats-volumes/concat_of_G13aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-556-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"90",13,"SH3","142",557,"Wt","Pl","S","G13","4a","4a","4a","G13aStart.4.","G13aPre.4.","G13aPost.4.","13-SH3-557","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aStart.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aStart.4.RegReady/stats-volumes/concat_of_G13aStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aStart.4.RegReady/stats-volumes/concat_of_G13aStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"91",13,"SH3","142",557,"Wt","Pl","S","G13","4a","4a","4a","G13aStart.4.","G13aPre.4.","G13aPost.4.","13-SH3-557","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aPre.4.RegReady/stats-volumes/concat_of_G13aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aPre.4.RegReady/stats-volumes/concat_of_G13aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"92",13,"SH3","142",557,"Wt","Pl","S","G13","4a","4a","4a","G13aStart.4.","G13aPre.4.","G13aPost.4.","13-SH3-557","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G13aPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aPost.4.RegReady/stats-volumes/concat_of_G13aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/13-SH3-557_processed/G13aPost.4.RegReady/stats-volumes/concat_of_G13aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_13-SH3-557-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
